OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
4,960,960,0,789,960,2,576,9873,6,36,BrkSide,1970,160.0,171,1,60.0,0,1970.0,Detchd
6,1479,725,754,533,725,2,475,13517,6,34,Sawyer,2005,289.0,192,2,69.0,0,1976.0,Attchd
6,1350,1064,0,0,1350,2,478,10140,7,35,NWAmes,1974,174.0,1064,2,78.0,0,1974.0,Attchd
7,2554,718,978,0,1576,2,704,10800,8,117,OldTown,1998,0.0,718,1,60.0,0,1996.0,Detchd
5,1178,1176,0,1084,1178,2,439,10000,5,35,NWAmes,2000,0.0,92,1,80.0,224,1973.0,Attchd
7,2418,1311,1093,1173,1325,3,983,10542,9,15,NoRidge,1994,651.0,138,2,96.0,250,1993.0,Attchd
5,971,971,0,523,971,1,300,9920,5,37,CollgCr,1969,0.0,448,1,69.0,0,1969.0,Attchd
8,1742,1742,0,1148,1742,2,564,6563,5,21,StoneBr,1985,0.0,594,2,69.0,114,1985.0,Attchd
6,848,848,0,662,848,2,420,4426,3,6,CollgCr,2004,169.0,186,1,69.0,160,2004.0,Attchd
4,864,864,0,191,864,2,463,8120,5,39,NAmes,1970,0.0,673,1,70.0,0,1994.0,Detchd
4,1470,941,473,0,997,1,548,8172,7,54,Edwards,1972,0.0,941,2,60.0,0,1958.0,Detchd
9,1698,1698,0,1234,1698,3,768,13286,8,2,Edwards,2008,340.0,464,2,86.0,327,2007.0,Attchd
4,864,864,0,375,864,2,660,6960,5,39,NAmes,1970,0.0,250,1,60.0,96,1989.0,Detchd
6,1680,880,0,808,1680,2,540,21695,5,21,Crawfor,2007,260.0,72,2,69.0,292,1988.0,Attchd
7,1232,1232,0,724,1232,2,632,7314,6,2,CollgCr,2007,82.0,508,2,64.0,132,2007.0,Attchd
5,1776,1584,0,0,1776,3,888,11475,9,51,NAmes,1958,95.0,1584,2,85.0,0,1968.0,Detchd
4,1208,780,0,152,848,2,539,6240,5,84,IDOTRR,1950,0.0,628,1,52.0,0,1962.0,Detchd
8,1616,1595,0,1180,1616,2,608,5389,5,15,StoneBr,1996,0.0,415,2,39.0,237,1995.0,Attchd
7,1146,868,0,786,1146,2,438,9590,6,4,Timber,2003,442.0,82,2,73.0,160,2003.0,Attchd
7,2031,1153,878,252,1153,2,541,11404,8,10,CollgCr,1999,202.0,901,2,75.0,192,1998.0,Attchd
5,1144,864,0,594,1144,1,264,10000,6,48,Sawyer,1983,0.0,270,1,80.0,165,1961.0,Attchd
5,948,948,0,0,948,1,300,8978,6,39,Sawyer,1968,0.0,948,1,69.0,147,1968.0,Attchd
7,1768,880,888,390,880,2,320,10800,6,92,OldTown,1970,0.0,490,1,60.0,0,1914.0,Detchd
3,1040,0,0,0,1040,2,400,8544,6,56,NAmes,1950,0.0,0,2,60.0,0,1949.0,Detchd
8,1801,893,900,0,901,3,800,10463,8,1,Gilbert,2005,0.0,893,2,72.0,0,2005.0,Attchd
5,1200,1200,0,1200,1200,0,0,10800,5,22,Edwards,1988,0.0,0,3,60.0,120,1980.0,missing
7,1728,864,864,0,864,2,572,9313,7,5,CollgCr,2004,0.0,864,2,65.0,187,2004.0,Attchd
5,1432,264,664,0,768,2,360,9600,7,97,OldTown,2002,0.0,264,2,60.0,270,1910.0,Detchd
6,912,912,0,832,912,1,288,6768,5,47,Sawyer,1996,0.0,80,1,65.0,168,1962.0,Detchd
7,1349,1349,0,0,1349,2,539,8450,6,7,SawyerW,2001,108.0,1349,2,65.0,120,2000.0,Attchd
5,1464,520,0,444,1464,2,480,12886,6,46,Sawyer,1999,0.0,76,2,70.0,302,1997.0,Attchd
8,1337,1337,0,733,1337,2,462,5395,5,15,StoneBr,1993,0.0,604,2,41.0,96,1993.0,Attchd
8,2715,1142,1540,575,1175,2,831,8963,11,32,NWAmes,1996,289.0,487,3,69.0,0,1994.0,BuiltIn
7,2256,952,1276,300,980,2,554,8795,8,9,Gilbert,2000,0.0,652,2,69.0,224,2000.0,BuiltIn
7,2640,1240,1320,0,1320,4,864,11700,8,129,OldTown,2003,0.0,1240,1,65.0,181,1950.0,Detchd
7,1720,1720,0,919,1720,2,527,10593,7,14,NoRidge,1996,338.0,801,2,59.0,240,1996.0,Attchd
4,1529,0,441,0,1088,1,240,8405,9,64,Edwards,1950,0.0,0,2,50.0,92,1945.0,Detchd
4,1140,576,348,0,792,0,0,8800,7,100,OldTown,2004,0.0,576,1,55.0,0,1980.0,missing
7,1320,660,660,0,660,2,400,7750,6,4,Gilbert,2003,0.0,660,2,69.0,0,2003.0,Attchd
6,1494,1479,0,1200,1494,2,576,9236,6,9,CollgCr,1997,0.0,279,2,79.0,168,1997.0,Attchd
8,2098,1030,1060,0,1038,3,878,10240,8,1,NridgHt,2005,178.0,1030,2,80.0,192,2005.0,Attchd
6,1026,1026,0,439,1026,2,440,7930,5,40,NAmes,2005,0.0,115,1,61.0,171,1969.0,Detchd
6,1471,729,729,381,742,2,440,3230,6,10,Somerst,1999,894.0,348,2,34.0,0,1999.0,Detchd
8,1768,866,902,20,866,2,578,10769,7,2,CollgCr,2007,0.0,846,2,68.0,144,2007.0,Attchd
6,1386,672,714,438,672,2,440,11616,6,32,Sawyer,1978,328.0,234,2,69.0,335,1978.0,Attchd
7,1501,744,744,549,757,2,440,2280,6,9,Somerst,1999,360.0,195,2,24.0,0,1999.0,Detchd
8,2531,1318,1203,56,1328,3,752,12257,9,12,NoRidge,1995,513.0,1198,2,65.0,222,1995.0,Attchd
6,864,864,0,612,864,1,300,9100,5,50,NAmes,1959,0.0,252,1,70.0,0,2008.0,Detchd
5,1301,1145,0,405,1301,2,440,6911,5,85,BrkSide,1950,0.0,740,1,60.0,0,1965.0,Detchd
7,1547,756,783,24,764,2,614,8640,7,1,Somerst,2009,0.0,732,2,72.0,169,2009.0,Attchd
8,2365,1252,1097,1163,1268,3,856,9430,8,10,NoRidge,1999,673.0,89,2,82.0,0,1999.0,Attchd
8,1494,1494,0,437,1494,2,481,9549,6,11,Veenker,1996,0.0,0,1,30.0,0,1995.0,Attchd
9,1506,1498,0,0,1506,2,592,14587,6,0,Somerst,2008,284.0,1498,2,75.0,0,2008.0,Attchd
7,1714,980,734,394,980,2,496,10421,7,22,NWAmes,1988,42.0,586,2,80.0,228,1988.0,Attchd
6,1750,983,767,660,983,1,423,12508,7,68,Mitchel,1985,0.0,323,2,75.0,245,1989.0,Attchd
7,1836,1860,0,24,1836,2,484,9100,8,2,CollgCr,2005,0.0,1836,2,70.0,120,2004.0,Attchd
8,3279,1650,1589,1416,1690,3,841,53504,12,7,StoneBr,2003,603.0,234,3,47.0,503,2003.0,BuiltIn
5,858,858,0,685,858,2,576,7252,5,27,Sawyer,1982,0.0,173,1,69.0,120,1983.0,Detchd
4,1220,836,0,836,1220,2,396,8877,6,55,Edwards,1951,0.0,0,1,67.0,0,1951.0,Detchd
6,1117,1029,0,422,1117,2,672,7819,6,34,Edwards,1976,0.0,480,1,94.0,144,1976.0,Detchd
5,912,912,0,456,912,1,275,10150,5,49,NAmes,1958,1.0,456,1,70.0,0,1958.0,Attchd
8,1973,1935,0,0,1973,3,895,14226,9,1,NridgHt,2006,375.0,1935,2,110.0,315,2006.0,Attchd
6,1204,1204,0,866,1204,2,412,4500,5,11,Mitchel,1998,320.0,338,2,32.0,0,1998.0,Attchd
7,1614,1614,0,20,1614,3,865,11210,7,1,CollgCr,2006,240.0,1594,2,86.0,144,2005.0,Attchd
5,894,864,0,762,894,2,440,13350,5,32,Sawyer,1974,0.0,102,1,100.0,241,1974.0,Attchd
5,2020,0,0,0,2020,2,630,8400,10,30,SawyerW,1977,320.0,0,2,60.0,0,1977.0,Detchd
6,1004,975,0,975,1004,2,504,10530,4,29,Mitchel,1977,90.0,0,1,78.0,0,1977.0,Attchd
7,1253,1237,0,0,1253,2,402,7875,6,12,Gilbert,1996,38.0,1237,2,63.0,220,1995.0,Attchd
6,1603,761,793,387,810,2,484,7153,7,14,SawyerW,1992,0.0,374,2,65.0,0,1992.0,Attchd
7,1430,1413,0,0,1430,2,605,16285,6,8,CollgCr,2002,0.0,1413,2,67.0,0,2001.0,Attchd
5,1110,1097,0,1097,1110,2,602,9101,4,31,Mitchel,1978,104.0,0,1,69.0,303,1978.0,Attchd
6,1484,742,742,0,742,0,0,6300,9,94,OldTown,2001,0.0,742,2,35.0,0,1980.0,missing
6,1342,1372,0,251,1342,2,457,9790,7,42,NWAmes,1967,0.0,491,2,69.0,0,1967.0,Attchd
5,1652,686,686,686,966,1,416,10800,7,95,OldTown,1950,0.0,0,2,60.0,0,1961.0,Detchd
7,2084,956,1128,656,956,2,618,10142,8,6,SawyerW,2004,0.0,300,2,76.0,0,2004.0,BuiltIn
4,901,901,0,0,901,1,281,6000,4,54,OldTown,2000,0.0,901,1,50.0,0,1954.0,Detchd
6,2087,832,1111,568,976,2,444,12205,9,41,ClearCr,2007,157.0,264,2,69.0,133,1966.0,Attchd
7,1145,1145,0,16,1145,2,397,3182,5,4,Blmngtn,2006,11.0,1129,2,43.0,100,2005.0,Attchd
6,1062,1029,0,539,1062,2,539,11333,5,31,Mitchel,1976,0.0,490,1,69.0,120,1976.0,Attchd
7,2013,1117,886,862,1127,2,455,9920,8,11,NoRidge,1997,0.0,255,2,92.0,180,1997.0,Attchd
8,1496,1496,0,0,1496,2,474,9158,7,0,Somerst,2007,140.0,1496,2,76.0,168,2007.0,Attchd
7,1895,712,809,0,1086,2,409,10832,7,14,Gilbert,1996,0.0,712,2,69.0,143,1994.0,Attchd
6,1564,650,676,0,888,2,476,8400,7,30,SawyerW,1981,130.0,650,2,70.0,0,1980.0,Attchd
6,1285,660,0,0,1285,2,528,8197,7,30,Sawyer,1977,148.0,660,1,71.0,138,1977.0,Attchd
5,773,773,0,570,773,1,240,7677,4,55,NAmes,1953,0.0,203,1,57.0,0,1953.0,Attchd
9,3140,1926,1174,0,1966,3,820,13518,11,1,NridgHt,2009,860.0,1926,3,104.0,144,2009.0,BuiltIn
5,1768,731,787,569,981,1,240,7200,7,70,SWISU,1950,252.0,162,1,60.0,0,1939.0,Detchd
6,1688,616,1072,462,616,2,603,12798,8,11,ClearCr,1997,0.0,154,2,79.0,403,1997.0,Attchd
4,1196,1196,0,197,1196,2,440,4800,5,91,IDOTRR,1990,0.0,999,1,40.0,0,1957.0,Detchd
7,1456,728,728,648,728,2,410,8199,7,3,CollgCr,2005,0.0,80,2,63.0,36,2005.0,Attchd
9,2822,1734,1088,0,1734,3,1020,13891,12,1,NridgHt,2009,424.0,1734,3,107.0,52,2009.0,BuiltIn
5,1128,936,0,812,1128,1,286,9000,5,52,NAmes,1954,0.0,124,1,75.0,0,1954.0,Attchd
7,1428,1417,0,0,1428,2,554,12274,6,0,Somerst,2008,256.0,1417,2,91.0,0,2008.0,Attchd
5,980,980,0,400,980,1,384,9750,6,39,NAmes,1967,0.0,100,2,75.0,68,1967.0,Attchd
5,1576,1324,504,1309,1072,2,528,21384,6,86,BrkSide,2004,0.0,15,1,144.0,0,1923.0,Attchd
5,1086,1024,0,516,1086,2,484,13400,6,40,NAmes,1966,1047.0,380,1,85.0,0,1966.0,Attchd
5,2138,849,1063,0,1075,2,360,8100,11,111,OldTown,1965,0.0,849,2,90.0,40,1910.0,Detchd
6,1309,1040,0,663,1309,2,484,10140,5,32,NWAmes,1999,99.0,0,1,78.0,265,1974.0,Attchd
6,848,848,0,662,848,2,420,4438,4,4,CollgCr,2004,169.0,186,1,69.0,140,2004.0,Attchd
5,1044,540,0,0,1044,2,504,8712,4,58,IDOTRR,1952,0.0,540,1,66.0,0,1952.0,Basment
6,1442,1442,0,608,1442,1,301,9750,7,49,NAmes,1958,243.0,834,1,75.0,0,1958.0,Attchd
5,1250,686,564,0,686,1,280,8248,7,88,Edwards,1950,0.0,686,1,45.0,207,1955.0,Detchd
7,1661,1649,0,0,1661,2,598,12137,6,12,CollgCr,1998,442.0,1649,2,48.0,0,1998.0,Attchd
5,1008,1008,0,486,1008,1,275,11425,4,52,NAmes,1954,0.0,522,1,69.0,0,1954.0,Attchd
8,1689,1568,0,1218,1689,3,857,13265,7,6,Mitchel,2002,148.0,350,2,69.0,150,2002.0,Attchd
6,1052,1010,0,504,1052,2,440,8816,6,39,ClearCr,1971,80.0,506,1,80.0,0,1971.0,Attchd
7,1358,1358,0,733,1358,2,484,6371,6,1,NridgHt,2010,128.0,625,2,44.0,192,2010.0,Attchd
7,1640,798,842,0,798,2,595,7226,6,5,CollgCr,2003,0.0,798,2,72.0,0,2003.0,Attchd
4,936,936,0,0,936,2,576,6000,4,56,OldTown,1953,0.0,936,1,60.0,0,1974.0,Detchd
7,1733,847,886,0,847,2,433,12394,7,4,Gilbert,2003,0.0,847,2,69.0,100,2003.0,BuiltIn
6,1489,778,545,0,944,1,240,9900,7,69,SWISU,1950,0.0,778,2,60.0,335,1940.0,Detchd
8,1489,1489,0,0,1489,2,776,11216,7,0,Somerst,2006,0.0,1489,2,81.0,0,2006.0,Attchd
10,2084,2078,0,1636,2084,3,1220,14803,7,1,NridgHt,2008,816.0,442,2,114.0,188,2007.0,Attchd
5,784,784,0,784,784,0,0,6130,5,84,BrkSide,1950,0.0,0,1,50.0,0,1980.0,missing
7,1434,1454,0,20,1434,2,527,8529,6,8,SawyerW,2001,0.0,1434,2,65.0,290,2001.0,Attchd
5,2126,1013,966,249,1160,2,538,28698,7,42,ClearCr,1967,0.0,0,2,69.0,486,1967.0,Attchd
7,1223,600,623,0,520,2,480,2544,4,1,Somerst,2005,0.0,600,2,24.0,0,2005.0,Detchd
6,1392,1392,0,1040,1392,2,458,11900,6,51,NAmes,1957,387.0,352,1,80.0,0,1957.0,Attchd
7,1200,600,600,0,520,2,480,3180,4,1,Somerst,2005,0.0,600,2,30.0,0,2005.0,Detchd
7,1829,941,888,483,941,2,613,9548,7,7,CollgCr,2003,223.0,458,2,44.0,192,2003.0,Attchd
6,1516,1516,0,196,1516,2,472,10004,6,45,NAmes,1964,180.0,975,1,100.0,0,1964.0,Attchd
5,1144,1144,0,572,1144,2,456,7875,6,47,NAmes,1961,136.0,572,1,75.0,0,1961.0,Attchd
4,1067,1067,0,442,1067,2,436,9600,4,60,Sawyer,1995,0.0,625,2,60.0,290,1996.0,Attchd
5,1559,1559,0,338,1559,2,812,8100,5,59,OldTown,1973,0.0,1221,1,90.0,0,1948.0,Detchd
6,987,483,504,330,483,1,264,1680,5,35,BrDale,1973,158.0,153,1,21.0,0,1973.0,Detchd
5,1099,1099,0,0,1099,1,352,9525,6,13,CollgCr,2006,0.0,1099,1,75.0,278,1999.0,Attchd
5,1200,768,432,352,768,1,240,11767,6,62,Edwards,1995,0.0,416,1,70.0,0,1946.0,Detchd
6,1482,672,672,156,810,1,400,12155,7,83,SWISU,1950,0.0,516,2,69.0,0,1934.0,Detchd
5,1539,650,581,0,958,2,686,10440,8,104,OldTown,2002,0.0,650,2,60.0,70,1983.0,Detchd
6,1165,1127,0,312,1165,2,490,9020,6,42,NAmes,1966,183.0,276,1,82.0,0,1966.0,Attchd
5,1800,1800,0,0,1800,0,0,8000,10,46,NAmes,1961,0.0,1800,2,80.0,0,1980.0,missing
5,1416,876,540,0,876,3,720,12665,7,93,OldTown,1950,0.0,876,1,100.0,418,1949.0,Detchd
5,1701,1390,0,1390,1701,2,611,16647,6,32,Sawyer,1981,0.0,0,2,69.0,0,1975.0,Basment
7,1775,740,769,513,1006,2,425,9317,7,16,SawyerW,1993,137.0,227,2,75.0,234,1993.0,Attchd
5,864,864,0,460,864,1,338,15523,5,37,CollgCr,1972,0.0,404,1,36.0,0,1972.0,Attchd
6,2358,907,1051,0,1307,2,360,45600,10,100,ClearCr,1997,0.0,907,3,75.0,486,1908.0,Detchd
6,1855,528,761,0,1094,2,512,9600,7,31,Veenker,1994,360.0,528,2,80.0,113,1976.0,Attchd
6,848,848,0,659,848,2,420,4435,3,4,CollgCr,2003,170.0,189,1,36.0,140,2003.0,Attchd
8,1456,1273,0,0,1456,2,400,3196,7,3,Blmngtn,2003,40.0,1273,2,69.0,143,2003.0,Attchd
7,1646,918,728,364,918,1,240,7128,7,66,Crawfor,1950,0.0,554,2,53.0,0,1941.0,Detchd
6,1445,1127,0,564,1445,2,645,12095,7,45,NAmes,1964,115.0,563,1,69.0,180,1964.0,Attchd
5,1779,1763,0,306,1779,2,454,17920,6,51,Sawyer,1974,0.0,372,1,102.0,0,1955.0,Attchd
5,1040,1040,0,659,1040,1,260,6897,6,48,Sawyer,2010,0.0,381,1,69.0,0,1962.0,Detchd
6,1026,940,0,505,1026,2,576,10970,5,30,CollgCr,1978,0.0,0,1,69.0,0,1981.0,Detchd
6,1481,702,779,0,702,2,343,8125,6,15,Gilbert,1995,0.0,702,2,65.0,0,1994.0,Attchd
7,1370,1090,0,0,1370,2,479,10400,6,33,NWAmes,1976,189.0,1090,2,80.0,0,1976.0,Attchd
6,2654,1054,1142,619,1512,2,619,11029,9,38,NWAmes,1984,220.0,435,2,69.0,0,1968.0,Attchd
7,1426,912,514,0,912,1,216,7642,7,89,Crawfor,1998,0.0,912,1,55.0,0,1925.0,Detchd
5,1039,1039,0,841,1039,2,504,11625,6,45,Sawyer,1965,0.0,198,1,75.0,0,1965.0,Attchd
6,1097,1040,0,338,1097,2,480,9672,6,26,SawyerW,1985,0.0,702,2,81.0,0,1986.0,Attchd
5,1148,1148,0,1148,1148,1,672,7931,6,50,NAmes,1959,0.0,0,1,70.0,0,1959.0,Attchd
7,1372,1372,0,0,1372,2,529,8640,6,1,Somerst,2008,0.0,1372,2,72.0,0,2008.0,Attchd
5,1002,1002,0,828,1002,2,902,8750,5,39,NAmes,1970,76.0,174,1,69.0,0,1973.0,Detchd
8,1646,1638,0,0,1646,3,870,10656,6,1,Timber,2007,274.0,1638,2,67.0,192,2007.0,Attchd
4,1120,1040,0,932,1120,2,544,6970,5,46,Sawyer,1961,0.0,108,1,85.0,168,1961.0,Attchd
5,2320,0,720,0,1547,2,672,14762,7,58,Gilbert,1950,0.0,0,2,69.0,120,1979.0,Attchd
7,1949,1050,887,750,1062,2,574,9938,8,17,SawyerW,1994,246.0,300,2,80.0,156,1993.0,Attchd
5,894,894,0,0,894,1,308,6600,5,47,NAmes,1962,0.0,894,1,60.0,0,1962.0,Detchd
6,1682,804,878,505,804,2,523,8750,7,12,CollgCr,1998,116.0,299,2,70.0,0,1998.0,Attchd
5,910,105,0,0,910,2,414,8892,5,55,NAmes,1996,0.0,105,1,74.0,196,1953.0,Attchd
5,1268,832,0,375,1036,1,288,12144,6,60,NAmes,1950,0.0,457,1,60.0,0,1949.0,Attchd
5,1131,676,455,0,676,1,200,5720,5,68,OldTown,1950,0.0,676,1,52.0,26,1941.0,Detchd
8,2610,1184,1426,64,1184,2,550,9000,11,0,Somerst,2007,0.0,1120,2,75.0,208,2007.0,BuiltIn
4,1040,1064,0,633,1040,2,648,25286,5,44,Mitchel,1963,0.0,431,1,94.0,0,1963.0,Attchd
9,2224,1462,762,1170,1462,3,738,8834,10,5,NridgHt,2005,216.0,292,2,74.0,184,2004.0,Attchd
5,1155,1109,0,899,1155,2,576,11782,6,49,Sawyer,1995,0.0,210,1,88.0,192,1987.0,Detchd
5,864,864,0,646,864,1,336,7000,6,31,CollgCr,2005,90.0,218,1,69.0,0,1978.0,Attchd
5,1090,1090,0,980,1090,2,450,7024,5,2,Edwards,2006,0.0,110,1,60.0,0,2005.0,Attchd
7,1717,1156,530,902,1187,2,400,13758,7,17,Timber,1991,117.0,254,2,44.0,168,1990.0,Attchd
6,1593,808,785,0,808,2,389,9636,7,17,Gilbert,1993,0.0,808,2,69.0,342,1993.0,BuiltIn
4,2230,795,795,0,954,1,440,6204,10,94,SWISU,1950,0.0,795,1,60.0,0,1997.0,Detchd
5,892,892,0,432,892,1,288,7150,5,42,NAmes,1967,60.0,460,1,65.0,0,1967.0,Attchd
9,1709,1698,0,1238,1709,2,506,5119,5,9,Somerst,2000,60.0,460,2,50.0,97,1999.0,Attchd
5,1712,1626,0,528,1712,2,588,8393,8,47,NAmes,2005,122.0,1098,2,70.0,272,2005.0,Attchd
5,1393,816,521,0,872,1,300,16466,8,53,Edwards,1955,0.0,816,1,59.0,121,1955.0,Attchd
8,2217,2217,0,351,2217,2,621,15865,8,37,NAmes,1970,0.0,1043,2,95.0,81,1970.0,Attchd
6,1505,1505,0,1024,1505,2,505,12160,6,56,NAmes,1953,90.0,481,1,128.0,0,1953.0,Attchd
5,924,672,252,0,672,2,576,8064,6,58,NAmes,2006,0.0,672,1,60.0,0,2003.0,Detchd
6,1683,918,765,226,918,2,440,11184,7,31,Sawyer,1978,92.0,192,2,70.0,243,1978.0,Attchd
6,1068,1059,0,663,1068,1,264,8414,6,43,Sawyer,2003,0.0,396,1,70.0,192,1963.0,Attchd
5,1383,1383,0,1064,1383,1,354,13284,6,54,Sawyer,1954,0.0,319,1,69.0,511,1954.0,Attchd
5,1535,0,0,0,1535,2,400,7018,8,30,SawyerW,1979,0.0,0,2,64.0,0,1979.0,Attchd
6,1796,780,813,400,983,2,483,7056,8,45,NAmes,1963,415.0,380,1,71.0,0,1963.0,Attchd
4,951,951,0,285,951,1,327,8765,6,70,IDOTRR,1950,0.0,666,1,50.0,0,1936.0,Detchd
5,2240,0,1120,0,1120,2,528,7018,12,30,SawyerW,1979,0.0,0,2,64.0,154,1979.0,Detchd
9,2364,2330,0,2188,2364,3,820,12919,11,1,NridgHt,2010,760.0,142,2,100.0,0,2009.0,Attchd
5,1236,912,0,465,1236,1,288,6993,6,45,Sawyer,1994,0.0,447,1,65.0,0,1961.0,Attchd
4,858,858,0,322,858,1,684,7340,4,36,NAmes,1971,0.0,536,1,69.0,0,1979.0,Detchd
5,1306,992,0,860,1306,1,756,8712,5,52,NAmes,2000,0.0,132,1,64.0,0,1968.0,Detchd
7,1509,783,702,0,807,2,393,7875,8,3,Gilbert,2003,0.0,783,2,63.0,0,2003.0,Attchd
7,1670,1670,0,0,1670,3,690,14859,7,0,Gilbert,2006,27.0,1670,2,50.0,144,2006.0,Attchd
5,902,876,0,599,902,1,288,6173,6,40,Sawyer,1967,75.0,277,1,69.0,0,1967.0,Attchd
5,1063,1056,0,354,1063,1,280,9920,6,56,NAmes,1954,110.0,412,1,80.0,0,1954.0,Attchd
8,1636,1623,0,63,1636,3,865,13501,8,1,Somerst,2006,208.0,1560,2,116.0,0,2006.0,Attchd
7,2057,1017,1037,223,1020,1,180,11500,6,70,Crawfor,1987,0.0,794,1,86.0,0,1936.0,Attchd
5,902,864,0,301,902,2,484,8885,5,23,Mitchel,1983,0.0,239,1,69.0,164,1983.0,Attchd
6,1484,742,742,0,742,2,390,12589,8,4,Gilbert,2005,0.0,742,2,149.0,36,2005.0,Attchd
5,2274,1105,1169,443,1105,2,480,11600,12,50,NAmes,1960,361.0,662,2,80.0,0,1960.0,Detchd
5,1268,1268,0,196,1268,1,252,9286,5,32,CollgCr,1989,0.0,1072,1,69.0,173,1978.0,Detchd
5,1015,768,0,489,1015,1,450,6120,6,81,BrkSide,1950,0.0,279,1,51.0,0,1925.0,Detchd
5,2002,1001,1001,284,1001,3,871,6270,8,58,Crawfor,1950,0.0,717,2,82.0,0,1949.0,2Types
6,1224,612,612,294,612,2,528,3000,4,0,Somerst,2009,76.0,318,2,30.0,0,2009.0,Detchd
4,1092,546,546,0,546,1,286,2001,6,37,MeadowV,1970,80.0,546,1,21.0,0,1970.0,Attchd
2,480,480,0,50,480,1,308,9000,4,57,IDOTRR,1950,0.0,430,0,50.0,0,1958.0,Detchd
4,1229,1134,0,1059,1229,1,284,17140,6,53,Edwards,1956,0.0,75,1,69.0,0,1956.0,Attchd
7,2127,1104,1215,48,912,3,833,13125,8,16,SawyerW,1991,0.0,422,2,103.0,72,1991.0,Attchd
6,1414,1184,0,528,1414,2,601,11029,6,50,NAmes,2002,0.0,245,1,87.0,0,1990.0,Attchd
6,1721,928,785,814,936,2,471,8462,7,13,SawyerW,1994,105.0,114,2,70.0,300,1994.0,Attchd
5,2200,1272,928,1084,1272,0,0,8777,9,108,Edwards,2003,0.0,188,2,67.0,0,1980.0,missing
6,1316,1316,0,28,1316,2,397,10237,6,1,Gilbert,2006,0.0,1288,2,65.0,100,2005.0,Attchd
6,1617,1604,0,165,1617,2,533,8012,5,15,SawyerW,1994,0.0,598,2,50.0,0,1993.0,Attchd
6,1686,1686,0,625,1686,2,612,10240,7,26,NWAmes,1980,157.0,0,2,79.0,384,1980.0,Attchd
5,1126,1126,0,767,1126,2,540,15611,6,31,NWAmes,1977,0.0,266,2,69.0,180,1977.0,Attchd
8,2374,1181,1140,0,1234,3,656,11999,10,4,NridgHt,2004,340.0,1181,2,93.0,104,2003.0,BuiltIn
7,1978,832,880,552,1098,2,486,9900,9,40,NWAmes,1968,342.0,280,2,69.0,0,1968.0,Attchd
8,1788,1753,0,0,1788,2,522,11838,7,8,CollgCr,2001,0.0,1753,2,69.0,202,2001.0,Attchd
7,2236,964,1243,0,993,2,642,13006,8,9,Gilbert,1997,285.0,964,2,69.0,0,1997.0,BuiltIn
8,1466,1466,0,16,1466,3,610,8925,7,2,Timber,2007,0.0,1450,2,73.0,100,2007.0,Attchd
5,925,925,0,338,925,1,429,9100,5,44,NAmes,1965,0.0,121,1,70.0,0,1965.0,Detchd
9,1905,1905,0,0,1905,3,788,11670,8,1,Somerst,2006,302.0,1905,2,84.0,0,2006.0,Attchd
7,1500,1500,0,20,1500,2,570,8487,6,5,CollgCr,2004,210.0,1480,2,63.0,192,2004.0,Attchd
7,2069,585,0,425,2069,2,505,27650,9,48,NAmes,2007,0.0,160,2,313.0,0,1960.0,Attchd
4,747,600,0,0,747,2,528,5825,5,80,BrkSide,1953,108.0,600,1,52.0,0,1953.0,Detchd
7,1200,1176,0,833,1200,2,555,10083,5,6,SawyerW,2003,0.0,343,2,67.0,0,2003.0,Attchd
7,1971,1113,858,341,1113,2,689,9675,8,4,Somerst,2005,0.0,772,2,75.0,0,2005.0,Attchd
7,1962,1391,571,464,1391,3,868,8760,7,0,CollgCr,2006,0.0,927,2,73.0,0,2006.0,Attchd
7,2403,1032,1196,0,1207,1,349,24090,10,70,ClearCr,1950,0.0,1032,2,69.0,56,1940.0,Attchd
6,1728,1728,0,936,1728,2,574,12640,8,30,Mitchel,1976,0.0,396,2,55.0,40,1976.0,Attchd
7,2060,992,1038,772,1022,2,390,8755,8,10,Gilbert,1999,298.0,220,2,69.0,0,1999.0,BuiltIn
4,1440,1440,0,1440,1440,0,0,7711,8,30,Edwards,1977,0.0,0,2,42.0,321,1980.0,missing
5,1632,1632,0,0,1632,2,576,25000,8,40,Mitchel,1967,0.0,1632,2,100.0,0,1967.0,Attchd
6,1344,819,0,111,1344,2,525,14375,7,51,Timber,1958,541.0,354,1,69.0,0,1958.0,Basment
5,1869,1088,561,1088,1188,2,456,8820,7,119,OldTown,1996,0.0,0,1,98.0,48,1963.0,Detchd
5,1144,1144,0,748,1144,1,796,8163,6,47,NAmes,1959,128.0,102,1,70.0,86,1959.0,Attchd
8,1629,1616,0,1300,1629,3,808,14536,9,5,Timber,2003,236.0,316,2,85.0,0,2002.0,Attchd
7,1776,936,840,0,936,2,474,14006,7,4,CollgCr,2002,144.0,936,2,65.0,144,2002.0,Attchd
6,1381,1161,0,982,1381,2,676,9360,5,38,NWAmes,2006,0.0,179,1,78.0,0,1972.0,Attchd
5,864,864,0,398,864,2,720,7200,5,57,NAmes,2002,0.0,317,1,60.0,194,1980.0,Detchd
