OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
5,1824,1824.0,0,0.0,1824,2.0,484.0,12436,9,51,NAmes,1957,0.0,1824.0,2,76.0,0,1958.0,Detchd
4,869,0.0,0,0.0,869,1.0,390.0,10122,3,60,OldTown,1950,0.0,0.0,1,60.0,0,1948.0,Detchd
5,1159,747.0,412,0.0,747,1.0,288.0,7506,5,83,OldTown,1950,0.0,747.0,1,45.0,84,1932.0,Detchd
4,672,672.0,0,0.0,672,1.0,308.0,5400,4,68,OldTown,2005,0.0,672.0,1,60.0,88,1997.0,Detchd
5,1436,892.0,182,0.0,1254,4.0,1488.0,10836,7,86,OldTown,1950,0.0,892.0,1,60.0,0,1968.0,Detchd
5,1044,912.0,0,744.0,1044,2.0,372.0,10180,5,40,NAmes,1968,0.0,168.0,1,78.0,200,1990.0,Attchd
7,1312,1312.0,0,637.0,1312,2.0,495.0,11355,6,50,NAmes,2001,125.0,675.0,1,76.0,0,1958.0,Attchd
6,1081,1081.0,0,697.0,1081,1.0,401.0,12929,5,48,NAmes,1993,276.0,384.0,1,67.0,36,1960.0,CarPort
5,876,876.0,0,432.0,876,2.0,576.0,7200,5,57,NAmes,1951,0.0,444.0,1,60.0,0,1972.0,Detchd
5,1256,1256.0,0,476.0,1256,1.0,311.0,8000,6,49,NAmes,1959,0.0,292.0,1,80.0,0,1959.0,Attchd
5,1027,1027.0,0,520.0,1027,1.0,299.0,8000,6,46,NAmes,1962,0.0,188.0,1,80.0,0,1962.0,Attchd
6,1320,768.0,501,315.0,819,2.0,576.0,8064,5,60,NAmes,1950,0.0,453.0,2,60.0,108,1994.0,Detchd
6,984,936.0,0,0.0,984,1.0,280.0,6390,4,54,NAmes,1954,0.0,936.0,1,64.0,0,1954.0,Detchd
6,1278,854.0,424,673.0,854,1.0,240.0,7200,6,54,NAmes,1954,0.0,181.0,1,60.0,0,1954.0,Attchd
5,1800,1800.0,0,0.0,1800,0.0,0.0,8513,10,47,NAmes,1961,0.0,1800.0,2,113.0,0,1979.0,missing
5,1588,768.0,564,370.0,1024,2.0,480.0,7200,6,53,NAmes,1967,0.0,398.0,1,60.0,0,1955.0,Detchd
5,825,825.0,0,0.0,825,1.0,350.0,7200,4,54,NAmes,1954,0.0,825.0,1,60.0,0,1954.0,Attchd
5,1117,1117.0,0,0.0,1117,1.0,264.0,7590,6,45,NAmes,1963,0.0,1117.0,1,69.0,0,1963.0,Attchd
6,1133,192.0,0,96.0,1133,1.0,308.0,9836,7,0,OldTown,2008,0.0,96.0,1,56.0,0,2008.0,Detchd
5,1323,780.0,375,0.0,948,2.0,400.0,9184,6,60,OldTown,2005,0.0,780.0,1,57.0,0,1948.0,Detchd
5,1360,680.0,680,0.0,680,1.0,330.0,4800,6,98,OldTown,2003,0.0,680.0,1,80.0,192,1910.0,Attchd
5,672,672.0,0,0.0,672,1.0,256.0,4800,4,68,OldTown,1950,0.0,672.0,1,60.0,0,1950.0,Detchd
6,1456,728.0,728,0.0,728,1.0,308.0,6000,7,93,OldTown,2005,0.0,728.0,1,60.0,0,1915.0,Detchd
4,1594,828.0,658,0.0,828,0.0,0.0,11426,9,98,OldTown,1996,0.0,828.0,2,63.0,0,1979.0,missing
4,1656,801.0,561,0.0,1095,2.0,440.0,7628,8,68,OldTown,1985,0.0,801.0,2,63.0,187,1958.0,Detchd
5,1740,936.0,780,360.0,960,1.0,225.0,7308,6,88,OldTown,1950,0.0,576.0,1,81.0,0,1920.0,Detchd
7,1027,931.0,0,0.0,1027,0.0,0.0,5400,5,88,OldTown,2006,0.0,931.0,1,60.0,0,1979.0,missing
6,1436,884.0,552,590.0,884,2.0,828.0,10800,8,68,OldTown,1950,0.0,294.0,2,60.0,0,1940.0,Detchd
5,899,481.0,0,0.0,899,1.0,200.0,6756,5,98,OldTown,1950,0.0,481.0,1,60.0,0,1930.0,Detchd
5,1080,684.0,396,0.0,684,0.0,0.0,5914,5,118,OldTown,1996,0.0,684.0,1,44.0,0,1979.0,missing
5,1499,904.0,595,445.0,904,3.0,869.0,9000,5,62,OldTown,1950,0.0,459.0,1,75.0,0,1959.0,Detchd
2,407,407.0,0,0.0,407,1.0,297.0,7311,3,62,OldTown,1950,0.0,407.0,1,62.0,76,1949.0,Detchd
3,1588,448.0,0,0.0,1588,0.0,0.0,12205,6,59,OldTown,1992,0.0,448.0,2,103.0,0,1979.0,missing
5,1627,797.0,797,0.0,830,2.0,420.0,9142,10,108,OldTown,2006,0.0,797.0,2,69.0,192,1950.0,Detchd
7,1450,624.0,720,116.0,730,1.0,288.0,5350,7,88,OldTown,1965,0.0,508.0,1,53.0,0,1935.0,Detchd
5,1017,346.0,308,0.0,709,1.0,308.0,9143,5,108,OldTown,2003,0.0,346.0,1,69.0,0,1961.0,Detchd
5,2350,973.0,973,234.0,1377,2.0,393.0,9600,10,88,OldTown,1960,0.0,739.0,2,60.0,0,1930.0,2Types
5,1540,572.0,656,0.0,884,0.0,0.0,6000,7,103,OldTown,2005,0.0,572.0,1,60.0,240,1979.0,missing
2,1086,723.0,363,0.0,723,2.0,400.0,11340,5,88,OldTown,1950,0.0,723.0,1,60.0,0,1920.0,Detchd
7,2495,1313.0,1182,0.0,1313,2.0,342.0,10800,10,118,OldTown,1999,0.0,1313.0,2,60.0,0,1950.0,Detchd
5,984,984.0,0,200.0,984,1.0,308.0,9750,5,49,OldTown,1959,164.0,784.0,1,65.0,0,1959.0,Detchd
4,1093,869.0,0,0.0,1093,1.0,308.0,8516,5,50,OldTown,2006,0.0,869.0,1,52.0,0,1959.0,Detchd
5,1143,1008.0,0,406.0,1143,1.0,288.0,7111,5,80,BrkSide,1983,0.0,329.0,1,55.0,265,1992.0,Detchd
7,1668,672.0,473,0.0,1195,1.0,252.0,7425,8,63,BrkSide,1950,0.0,672.0,1,67.0,210,1945.0,Attchd
5,1738,1024.0,594,175.0,1144,1.0,240.0,7010,6,73,BrkSide,1950,0.0,849.0,2,67.0,0,1950.0,Detchd
5,1210,672.0,378,600.0,832,1.0,240.0,5000,6,67,BrkSide,2006,0.0,72.0,1,50.0,0,1941.0,Detchd
6,1290,554.0,554,0.0,736,1.0,200.0,5870,6,108,BrkSide,2000,0.0,554.0,1,59.0,38,1926.0,Detchd
6,1672,981.0,658,521.0,1014,1.0,240.0,6000,6,68,BrkSide,1989,0.0,460.0,1,50.0,0,1940.0,Detchd
5,949,949.0,0,0.0,949,2.0,370.0,6000,5,84,BrkSide,2003,0.0,949.0,1,50.0,0,1924.0,Detchd
6,1497,825.0,672,201.0,825,1.0,672.0,6000,5,71,BrkSide,2000,0.0,462.0,2,50.0,272,2004.0,Detchd
6,1342,739.0,468,264.0,874,1.0,240.0,6000,7,69,BrkSide,1950,0.0,475.0,2,50.0,0,1939.0,Detchd
6,1013,992.0,0,0.0,1013,1.0,160.0,5000,6,82,BrkSide,1950,0.0,992.0,1,50.0,0,1926.0,Detchd
5,1216,565.0,651,68.0,565,1.0,355.0,5520,6,88,BrkSide,1997,0.0,497.0,1,60.0,0,1920.0,BuiltIn
4,896,988.0,0,350.5,896,1.0,280.0,5940,4,62,BrkSide,1950,0.0,460.0,1,99.0,0,1946.0,Detchd
4,1136,704.0,512,80.0,624,1.0,336.0,6240,6,79,BrkSide,1950,0.0,624.0,1,52.0,0,1990.0,Detchd
5,808,0.0,0,0.0,808,1.0,164.0,6120,6,63,BrkSide,1995,0.0,0.0,1,67.0,0,1925.0,Attchd
7,2009,989.0,764,300.0,1245,2.0,400.0,6240,7,69,BrkSide,1950,0.0,449.0,2,52.0,0,1939.0,Detchd
5,1902,1100.0,676,203.0,1226,2.0,576.0,6120,7,85,OldTown,1950,0.0,897.0,2,51.0,0,1960.0,Detchd
6,1716,810.0,546,0.0,1170,2.0,672.0,9144,8,93,BrkSide,2004,0.0,810.0,2,60.0,0,1970.0,Detchd
6,1984,1242.0,742,196.0,1242,1.0,360.0,8094,8,98,OldTown,1983,0.0,1046.0,2,57.0,64,1979.0,Detchd
6,1609,796.0,784,0.0,825,1.0,228.0,4347,7,98,OldTown,1950,0.0,796.0,1,63.0,0,1910.0,Detchd
6,768,768.0,0,0.0,768,2.0,440.0,6291,4,78,IDOTRR,1950,0.0,768.0,1,67.0,0,1930.0,Detchd
6,1536,768.0,768,372.0,768,1.0,308.0,10266,7,56,IDOTRR,1952,0.0,396.0,1,60.0,0,1952.0,Detchd
6,1969,1272.0,0,0.0,1272,2.0,400.0,6876,9,70,IDOTRR,1958,0.0,1272.0,2,60.0,0,1938.0,Detchd
5,1308,880.0,428,0.0,880,2.0,400.0,10320,6,93,IDOTRR,1978,0.0,880.0,2,67.0,0,1950.0,Detchd
6,1040,1040.0,0,0.0,1040,2.0,320.0,7200,5,83,IDOTRR,1992,0.0,1040.0,1,60.0,0,1993.0,Detchd
6,1236,768.0,448,121.0,788,1.0,384.0,7006,6,83,IDOTRR,1950,0.0,647.0,2,62.0,0,1985.0,Detchd
5,759,451.0,0,0.0,759,2.0,576.0,10320,5,96,IDOTRR,1991,0.0,451.0,1,60.0,40,1997.0,Detchd
3,1344,536.0,536,0.0,808,0.0,0.0,10320,8,93,IDOTRR,1950,0.0,536.0,2,60.0,42,1979.0,missing
5,1054,1046.0,0,0.0,1054,1.0,240.0,9488,6,61,Sawyer,1993,0.0,1046.0,1,82.0,0,1947.0,Detchd
5,1075,981.0,0,784.0,1075,2.0,440.0,11235,6,45,Sawyer,1963,0.0,197.0,1,67.0,64,1996.0,Detchd
6,1096,1008.0,0,528.0,1096,2.0,484.0,13014,6,30,Sawyer,1978,39.0,480.0,1,80.0,168,1978.0,Attchd
5,992,992.0,0,758.0,992,1.0,294.0,10265,6,41,Sawyer,2005,0.0,234.0,1,68.0,204,1967.0,Attchd
6,1034,450.0,0,450.0,1034,2.0,504.0,7703,6,30,Sawyer,1978,40.0,0.0,1,67.0,311,1978.0,Basment
5,1073,1073.0,0,221.0,1073,1.0,270.0,9981,6,41,Sawyer,1967,340.0,852.0,1,67.0,0,1967.0,Attchd
5,1126,1060.0,0,104.0,1126,2.0,506.0,7400,5,24,Sawyer,1984,0.0,0.0,1,67.0,178,1984.0,Attchd
5,1140,1300.0,0,1300.0,1140,2.0,400.0,12900,6,88,Sawyer,1950,0.0,0.0,1,60.0,0,1920.0,CarPort
5,960,960.0,0,634.0,960,1.0,300.0,9239,6,45,Sawyer,2003,0.0,326.0,1,94.0,168,1963.0,Attchd
6,1188,988.0,0,776.0,1188,2.0,621.0,14175,4,52,Sawyer,1956,0.0,212.0,1,88.0,102,1956.0,Attchd
5,1721,988.0,0,988.0,1721,2.0,626.0,10532,7,48,ClearCr,1960,275.0,0.0,2,67.0,50,1960.0,Basment
5,1350,576.0,486,336.0,864,3.0,627.0,8375,6,67,Sawyer,1973,0.0,240.0,1,63.0,0,1973.0,2Types
5,904,864.0,0,704.0,904,3.0,912.0,10200,5,38,Sawyer,1970,0.0,160.0,1,67.0,143,1979.0,2Types
7,1524,1524.0,0,599.0,1524,2.0,478.0,20270,7,29,ClearCr,1979,0.0,925.0,2,82.0,140,1979.0,Attchd
7,1079,570.0,462,0.0,617,1.0,249.0,5190,5,60,Edwards,1950,0.0,570.0,1,50.0,135,1948.0,Attchd
5,1518,1580.0,0,1035.0,1518,0.0,0.0,19550,5,68,Edwards,2007,0.0,545.0,1,85.0,0,1979.0,missing
5,1509,1509.0,0,870.0,1509,1.0,322.0,9571,6,52,Edwards,1956,0.0,639.0,1,68.0,158,1956.0,Attchd
5,864,864.0,0,864.0,864,0.0,0.0,9350,4,33,Edwards,1975,0.0,0.0,1,50.0,0,1979.0,missing
6,1269,621.0,648,324.0,621,1.0,280.0,9360,7,46,Edwards,2001,216.0,297.0,1,50.0,0,1962.0,Detchd
6,2814,1077.0,1721,779.0,1093,2.0,614.0,9771,9,13,SawyerW,2002,190.0,298.0,2,67.0,48,1995.0,BuiltIn
7,1626,1602.0,0,1271.0,1626,2.0,534.0,9938,7,14,SawyerW,1994,251.0,331.0,2,80.0,424,1994.0,Attchd
7,2200,812.0,1099,355.0,1101,2.0,453.0,14171,9,15,SawyerW,1994,0.0,457.0,2,67.0,168,1993.0,Attchd
7,2037,672.0,735,0.0,1302,2.0,472.0,10541,8,12,SawyerW,1996,0.0,672.0,2,85.0,100,1996.0,Attchd
7,1356,628.0,728,0.0,628,2.0,484.0,10616,6,1,CollgCr,2007,0.0,628.0,2,65.0,100,2007.0,BuiltIn
8,1615,1615.0,0,0.0,1615,3.0,864.0,9345,7,1,CollgCr,2007,156.0,1615.0,2,65.0,168,2007.0,Attchd
9,2276,2271.0,0,2085.0,2276,3.0,1348.0,11778,7,0,CollgCr,2008,554.0,186.0,2,91.0,0,2008.0,Attchd
9,1766,1751.0,0,1153.0,1766,3.0,874.0,11778,8,0,CollgCr,2008,402.0,598.0,2,91.0,216,2008.0,Attchd
8,1511,1401.0,0,770.0,1511,3.0,811.0,11454,6,13,SawyerW,1995,302.0,631.0,2,67.0,168,1995.0,Attchd
6,1643,1182.0,0,262.0,1643,2.0,438.0,11500,6,42,ClearCr,1966,0.0,197.0,2,67.0,339,1966.0,Attchd
5,990,990.0,0,722.0,990,2.0,528.0,9750,5,14,CollgCr,1994,0.0,268.0,1,65.0,168,1997.0,Detchd
7,1418,1418.0,0,1308.0,1418,2.0,558.0,8696,5,11,CollgCr,1998,150.0,110.0,2,67.0,208,1997.0,Attchd
6,1771,864.0,899,688.0,872,2.0,600.0,13142,6,11,CollgCr,1997,128.0,176.0,2,67.0,0,1997.0,Attchd
7,1652,782.0,870,527.0,782,2.0,532.0,8998,6,8,CollgCr,2000,120.0,255.0,2,68.0,0,2000.0,Attchd
7,1823,928.0,895,663.0,928,2.0,626.0,12192,6,8,CollgCr,2001,0.0,265.0,2,75.0,192,2000.0,Attchd
5,1174,864.0,0,781.0,1174,2.0,528.0,12250,5,30,CollgCr,1978,180.0,83.0,1,67.0,211,1978.0,Attchd
5,1076,1076.0,0,294.0,1076,2.0,576.0,9216,5,33,CollgCr,1975,176.0,782.0,1,67.0,0,1985.0,Detchd
5,1558,864.0,0,88.0,1558,2.0,440.0,14330,5,33,CollgCr,2001,0.0,180.0,2,40.0,140,1975.0,Attchd
7,2161,1257.0,871,0.0,1290,2.0,570.0,10400,8,7,CollgCr,2001,227.0,1257.0,2,67.0,0,2001.0,Attchd
9,1947,1357.0,581,1194.0,1366,3.0,725.0,9720,7,7,CollgCr,2002,134.0,163.0,2,67.0,168,2001.0,BuiltIn
8,1786,1778.0,0,1538.0,1786,3.0,715.0,14860,6,6,CollgCr,2003,240.0,240.0,2,67.0,182,2002.0,Attchd
7,2327,1129.0,1198,0.0,1129,2.0,596.0,10905,9,5,CollgCr,2003,0.0,1129.0,2,41.0,0,2003.0,BuiltIn
8,1764,850.0,878,0.0,886,2.0,560.0,11690,7,9,CollgCr,2000,192.0,850.0,2,96.0,120,1999.0,Attchd
6,848,848.0,0,662.0,848,2.0,420.0,4426,3,4,CollgCr,2004,205.0,186.0,1,67.0,140,2004.0,Attchd
6,1838,1838.0,0,1593.0,1838,3.0,721.0,10126,8,11,CollgCr,1998,0.0,83.0,2,83.0,160,1998.0,Attchd
7,1445,1445.0,0,24.0,1445,2.0,470.0,9750,6,4,CollgCr,2004,50.0,1421.0,2,75.0,0,2004.0,Attchd
7,1564,1564.0,0,56.0,1564,3.0,814.0,11058,6,1,CollgCr,2007,212.0,1508.0,2,85.0,0,2007.0,Attchd
7,1361,1351.0,0,24.0,1361,2.0,610.0,9627,6,1,CollgCr,2007,0.0,1327.0,2,74.0,0,2007.0,Attchd
5,1092,1092.0,0,609.0,1092,1.0,264.0,9825,6,42,Edwards,1966,0.0,483.0,1,75.0,259,1966.0,Attchd
5,1033,456.0,0,456.0,1033,2.0,504.0,12102,6,32,Edwards,1976,222.0,0.0,1,64.0,224,1976.0,BuiltIn
6,1127,1127.0,0,1033.0,1127,2.0,480.0,6500,6,32,Edwards,1976,84.0,94.0,1,65.0,0,1991.0,Detchd
6,1117,1029.0,0,368.0,1117,2.0,542.0,9638,6,31,Edwards,1977,0.0,541.0,1,67.0,292,1977.0,Attchd
6,1398,684.0,714,288.0,684,2.0,440.0,7200,6,32,Edwards,2001,0.0,396.0,1,72.0,0,1976.0,Attchd
5,3820,0.0,0,0.0,3820,2.0,624.0,47007,11,49,Edwards,1996,0.0,0.0,3,123.0,0,1959.0,Attchd
4,1152,0.0,0,0.0,1152,0.0,0.0,6012,6,53,Edwards,1955,0.0,0.0,2,65.0,0,1979.0,missing
4,1152,0.0,0,0.0,1152,0.0,0.0,6845,6,53,Edwards,1955,58.0,0.0,2,74.0,0,1979.0,missing
4,784,784.0,0,784.0,784,0.0,0.0,6931,4,53,Edwards,1955,0.0,0.0,1,56.0,112,1979.0,missing
5,1053,585.0,468,0.0,585,0.0,0.0,12180,5,70,Edwards,2007,0.0,585.0,1,60.0,42,1979.0,missing
5,1137,0.0,208,0.0,929,0.0,0.0,8050,8,61,Edwards,1993,0.0,0.0,1,57.0,0,1979.0,missing
4,930,911.0,0,767.0,930,1.0,286.0,9520,5,55,Edwards,1953,115.0,144.0,1,68.0,134,1953.0,Attchd
4,1204,416.0,0,0.0,1204,1.0,312.0,7692,6,54,Edwards,1954,0.0,416.0,1,62.0,0,1954.0,Basment
4,1292,949.0,343,224.0,949,1.0,205.0,5142,6,85,Edwards,2008,0.0,725.0,1,67.0,0,1923.0,Detchd
7,1424,1228.0,0,0.0,1424,1.0,312.0,7290,7,87,SWISU,1950,174.0,1228.0,2,60.0,0,1921.0,Attchd
6,1920,960.0,960,281.0,960,2.0,480.0,7804,10,78,SWISU,1950,0.0,0.0,2,64.0,248,1930.0,Detchd
6,1316,644.0,644,379.0,672,1.0,369.0,8969,6,82,Crawfor,1950,0.0,265.0,1,66.0,0,2001.0,Detchd
6,1264,676.0,588,0.0,676,2.0,400.0,15564,6,94,Crawfor,1995,0.0,676.0,1,63.0,424,1994.0,Detchd
8,1512,798.0,714,406.0,798,1.0,180.0,7609,7,83,Crawfor,1997,0.0,392.0,2,54.0,85,1925.0,Detchd
6,1603,784.0,784,0.0,819,2.0,599.0,9650,7,85,Crawfor,1950,0.0,784.0,1,67.0,0,1980.0,Attchd
5,1938,942.0,673,606.0,1265,1.0,240.0,11700,7,71,Crawfor,1995,0.0,336.0,2,67.0,0,1937.0,Detchd
5,1374,884.0,442,0.0,932,1.0,225.0,9260,6,70,Crawfor,1950,0.0,884.0,1,67.0,64,1938.0,Detchd
6,1091,1091.0,0,500.0,1091,1.0,344.0,7801,5,57,Crawfor,1951,88.0,591.0,1,79.0,66,1951.0,Attchd
8,1873,608.0,890,210.0,983,2.0,786.0,9670,9,73,Crawfor,1950,40.0,398.0,1,100.0,0,1935.0,Detchd
7,2161,832.0,943,435.0,1218,2.0,506.0,12392,8,58,Crawfor,2000,0.0,397.0,2,70.0,0,1994.0,Attchd
5,1898,1898.0,0,1116.0,1898,2.0,484.0,26073,7,52,Crawfor,1956,0.0,782.0,2,56.0,0,1956.0,Attchd
6,1032,516.0,516,366.0,516,2.0,462.0,1879,5,28,Blueste,1980,0.0,150.0,1,24.0,213,1980.0,Detchd
6,919,894.0,0,299.0,919,1.0,195.0,7000,5,82,IDOTRR,1998,0.0,555.0,1,50.0,0,1926.0,Detchd
6,1090,720.0,330,0.0,760,1.0,240.0,6000,5,68,IDOTRR,2006,0.0,720.0,1,60.0,0,1940.0,Detchd
5,1200,780.0,420,0.0,780,0.0,0.0,8155,7,78,IDOTRR,1950,0.0,780.0,1,58.0,0,1979.0,missing
5,1656,624.0,564,257.0,1092,1.0,288.0,6000,7,41,IDOTRR,1967,0.0,367.0,1,75.0,0,1967.0,Attchd
5,912,520.0,0,0.0,912,1.0,360.0,7392,5,78,IDOTRR,1995,0.0,520.0,1,60.0,0,1934.0,Detchd
5,1955,1151.0,804,330.0,1151,1.0,356.0,9000,7,50,IDOTRR,1958,162.0,821.0,2,75.0,0,1958.0,Attchd
1,733,0.0,0,0.0,733,2.0,487.0,14584,4,56,IDOTRR,1952,0.0,0.0,1,80.0,0,1952.0,Attchd
4,1361,173.0,536,0.0,825,1.0,185.0,5280,6,113,IDOTRR,1950,0.0,173.0,1,60.0,0,1895.0,Detchd
4,1049,356.0,378,0.0,671,1.0,195.0,5150,5,98,IDOTRR,2000,0.0,356.0,1,52.0,0,1910.0,Detchd
4,864,592.0,432,0.0,432,1.0,216.0,9000,5,88,IDOTRR,1950,0.0,592.0,1,60.0,0,1920.0,Detchd
8,1648,1596.0,0,1476.0,1648,2.0,525.0,3843,5,1,Crawfor,2008,186.0,120.0,2,44.0,162,2007.0,Attchd
7,1646,1594.0,0,1474.0,1646,2.0,482.0,3811,5,4,Crawfor,2005,174.0,120.0,2,44.0,128,2004.0,Attchd
7,2032,1840.0,0,700.0,2032,3.0,786.0,23730,7,12,Mitchel,1997,668.0,1140.0,3,67.0,0,1996.0,Attchd
7,1820,910.0,910,0.0,910,3.0,816.0,11050,8,12,Mitchel,1997,0.0,910.0,2,67.0,318,1996.0,Attchd
5,1872,0.0,936,0.0,936,2.0,484.0,10260,8,32,Mitchel,1976,0.0,0.0,2,76.0,0,1976.0,Attchd
4,1689,1680.0,0,1383.0,1689,2.0,432.0,9990,6,17,Mitchel,1991,0.0,297.0,2,74.0,428,1991.0,Attchd
7,1501,1277.0,0,893.0,1501,2.0,512.0,4084,6,22,Timber,1986,340.0,384.0,2,42.0,240,1986.0,Attchd
8,1537,1518.0,0,1036.0,1537,3.0,788.0,11563,8,2,Timber,2007,258.0,482.0,2,74.0,0,2007.0,Attchd
8,1780,920.0,860,770.0,920,2.0,612.0,12852,6,1,Timber,2007,0.0,150.0,2,107.0,0,2007.0,Attchd
5,1442,352.0,730,0.0,712,2.0,400.0,9802,6,2,Timber,2007,0.0,352.0,2,73.0,100,2007.0,BuiltIn
7,1612,796.0,816,0.0,796,3.0,666.0,12018,6,0,Timber,2008,60.0,796.0,2,81.0,0,2008.0,Attchd
6,1495,1495.0,0,0.0,1495,2.0,438.0,12890,8,19,Timber,1989,128.0,1495.0,2,75.0,252,1989.0,Attchd
6,1256,1256.0,0,920.0,1256,2.0,578.0,18265,6,22,Timber,1986,228.0,276.0,2,93.0,282,1986.0,Attchd
8,1440,1432.0,0,1029.0,1440,2.0,467.0,11202,7,5,Timber,2003,206.0,403.0,2,82.0,185,2003.0,Attchd
6,1675,1666.0,0,1223.0,1675,2.0,435.0,7915,6,9,Timber,2000,0.0,443.0,2,67.0,165,1999.0,Attchd
8,1728,1884.0,0,1011.0,1728,2.0,520.0,11449,7,1,Timber,2007,0.0,873.0,2,79.0,0,2007.0,Attchd
8,1964,1964.0,0,1571.0,1964,3.0,892.0,11447,7,3,Timber,2006,674.0,393.0,2,85.0,0,2005.0,Attchd
7,1344,1344.0,0,1309.0,1344,4.0,784.0,8940,8,11,Mitchel,1998,200.0,35.0,2,97.0,0,1997.0,Attchd
5,1092,1092.0,0,0.0,1092,0.0,0.0,9278,5,1,Mitchel,2008,0.0,1092.0,1,77.0,0,1979.0,missing
6,1189,1189.0,0,864.0,1189,2.0,392.0,4500,4,11,Mitchel,1997,197.0,325.0,2,32.0,0,1997.0,Attchd
4,1200,1200.0,0,865.0,1200,3.0,850.0,14137,6,44,Mitchel,1964,98.0,88.0,1,150.0,0,1964.0,2Types
5,1040,1040.0,0,769.0,1040,2.0,499.0,4224,6,33,MeadowV,1975,0.0,271.0,1,67.0,0,1975.0,Attchd
5,1475,550.0,550,318.0,925,1.0,336.0,2665,6,32,MeadowV,1976,0.0,232.0,2,41.0,92,1976.0,Attchd
4,988,526.0,462,501.0,526,1.0,297.0,1974,5,35,MeadowV,2006,0.0,25.0,1,21.0,120,1973.0,BuiltIn
4,988,462.0,462,437.0,526,1.0,297.0,1596,4,35,MeadowV,1973,0.0,25.0,1,21.0,0,1973.0,BuiltIn
5,1160,1113.0,0,785.0,1160,1.0,257.0,17979,6,40,Mitchel,1968,0.0,328.0,1,67.0,81,1968.0,Attchd
6,1092,546.0,546,358.0,546,0.0,0.0,1477,6,38,MeadowV,2007,0.0,188.0,2,21.0,187,1979.0,missing
5,816,816.0,0,534.0,816,1.0,264.0,6490,4,25,Mitchel,1983,0.0,282.0,1,59.0,315,1983.0,Attchd
5,845,845.0,0,638.0,845,1.0,264.0,6600,6,26,Mitchel,2005,0.0,207.0,1,60.0,0,1982.0,Attchd
5,889,864.0,0,647.0,889,2.0,484.0,12395,6,24,Mitchel,1984,0.0,217.0,1,74.0,0,1984.0,Attchd
5,1836,686.0,686,0.0,1150,1.0,288.0,56600,7,108,IDOTRR,1950,0.0,686.0,2,67.0,0,1900.0,Detchd
6,1587,1587.0,0,838.0,1587,2.0,525.0,10667,7,36,NAmes,1971,302.0,749.0,2,85.0,0,1971.0,Attchd
6,1384,384.0,630,0.0,754,2.0,390.0,8872,7,10,Gilbert,1997,0.0,384.0,2,56.0,0,1997.0,BuiltIn
6,1694,392.0,770,186.0,924,2.0,398.0,10147,7,13,Gilbert,1994,32.0,206.0,2,67.0,256,1994.0,BuiltIn
6,1714,923.0,767,871.0,947,2.0,451.0,8637,7,8,Gilbert,2000,0.0,52.0,2,67.0,256,2000.0,Attchd
7,1553,691.0,862,414.0,691,2.0,420.0,7875,6,11,Gilbert,1996,0.0,277.0,2,63.0,0,1996.0,Attchd
6,2299,938.0,1342,0.0,957,2.0,482.0,7500,7,8,Gilbert,2003,0.0,938.0,3,60.0,188,1999.0,Attchd
7,1187,1168.0,0,0.0,1187,2.0,420.0,9556,6,15,Gilbert,1993,52.0,1168.0,2,67.0,0,1992.0,Attchd
6,1642,903.0,732,0.0,910,2.0,392.0,7655,7,14,Gilbert,1994,0.0,903.0,2,67.0,290,1993.0,Attchd
6,1128,1302.0,0,550.0,1128,2.0,480.0,18160,6,43,Gilbert,1964,138.0,752.0,1,160.0,0,1964.0,Attchd
8,1179,1166.0,0,248.0,1179,2.0,480.0,4740,5,19,StoneBr,1988,0.0,918.0,2,38.0,0,1988.0,Attchd
8,1321,1312.0,0,926.0,1321,2.0,484.0,5118,4,17,StoneBr,1990,0.0,386.0,1,35.0,0,1990.0,Attchd
8,2541,1149.0,1377,986.0,1164,3.0,729.0,12328,10,2,StoneBr,2005,146.0,163.0,3,98.0,120,2005.0,BuiltIn
9,2338,2660.0,0,1101.0,2338,3.0,1110.0,51974,8,1,StoneBr,2007,710.0,1559.0,2,52.0,0,2005.0,Attchd
5,1424,1100.0,0,1047.0,1424,3.0,828.0,41600,7,38,Gilbert,1990,0.0,53.0,1,195.0,144,1969.0,2Types
9,1612,1612.0,0,797.0,1612,2.0,556.0,8035,6,1,StoneBr,2006,165.0,815.0,2,61.0,0,2006.0,Attchd
8,2234,2220.0,0,1558.0,2234,2.0,724.0,14082,7,1,StoneBr,2006,945.0,662.0,1,85.0,390,2006.0,Attchd
10,2042,1742.0,0,1152.0,2042,3.0,724.0,13870,8,1,StoneBr,2007,250.0,590.0,2,81.0,240,2007.0,Attchd
6,1284,1284.0,0,256.0,1284,2.0,480.0,10960,5,23,NWAmes,1984,0.0,1028.0,2,67.0,0,1984.0,Attchd
7,1479,725.0,754,321.0,725,2.0,484.0,12090,6,26,NWAmes,2003,306.0,404.0,2,78.0,167,1981.0,Attchd
7,1664,1529.0,0,1328.0,1664,2.0,663.0,12299,7,29,NWAmes,1985,67.0,201.0,2,93.0,0,1978.0,Attchd
